GaiaDR3;Cluster;Pmemb;Note;RA_ICRS;DE_ICRS;pmRA;e_pmRA;pmDE;e_pmDE;Plx;e_Plx;Gmag;BPmag;RPmag;Gmagcor;(G-RP)cor;_RA.icrs;_DE.icrs
 251384989891969920; CWNU_17; 0.93;  N;056.0711;+50.9573; 0.737; 0.046; -1.216; 0.044; 0.293; 0.043;16.092;16.713;15.309;16.018; 0.763;056.0711;+50.9573
 251378736419608704; CWNU_17; 0.70;  N;056.0785;+50.9009; 0.910; 0.035; -1.193; 0.033; 0.330; 0.034;15.592;16.234;14.800;15.519; 0.773;056.0785;+50.9009
 251357776979313664; CWNU_17; 0.83;  N;056.0992;+50.5610; 0.839; 0.065; -1.379; 0.055; 0.375; 0.062;16.626;17.339;15.771;16.788; 0.897;056.0992;+50.5610
 251360800636265216; CWNU_17; 0.93;  N;056.1092;+50.6715; 0.922; 0.101; -1.264; 0.079; 0.272; 0.092;17.456;18.443;16.489;17.453; 0.966;056.1092;+50.6715
 251363888711482880; CWNU_17; 0.93;  N;056.1206;+50.7115; 0.779; 0.046; -1.213; 0.041; 0.266; 0.045;16.116;16.790;15.299;15.984; 0.783;056.1206;+50.7115
 251357914418262656; CWNU_17; 0.92;  N;056.1268;+50.5769; 0.890; 0.045; -1.282; 0.037; 0.346; 0.042;15.797;16.323;15.096;15.959; 0.742;056.1268;+50.5769
 251363996091913728; CWNU_17; 0.96;  N;056.1294;+50.7367; 0.863; 0.030; -1.223; 0.027; 0.331; 0.028;15.103;15.753;14.304;14.971; 0.765;056.1294;+50.7367
 251384852453001216; CWNU_17; 0.96;  N;056.1297;+50.9681; 0.754; 0.038; -1.285; 0.036; 0.347; 0.035;15.822;16.453;15.035;15.810; 0.784;056.1297;+50.9681
 251360869355736064; CWNU_17; 0.71;  N;056.1520;+50.6813; 0.919; 0.118; -0.985; 0.104; 0.452; 0.115;17.863;18.781;16.923;17.842; 0.935;056.1520;+50.6813
 251169726129279616; CWNU_17; 0.87;  N;056.1592;+50.4966; 0.848; 0.048; -1.336; 0.038; 0.388; 0.048;16.226;16.887;15.406;16.438; 0.874;056.1592;+50.4966
 251371722732027776; CWNU_17; 0.86;  N;056.1676;+50.8548; 0.782; 0.207; -1.386; 0.189; 0.322; 0.187;18.495;19.486;17.491;18.397; 0.979;056.1676;+50.8548
 251364511488113408; CWNU_17; 0.81;  N;056.1844;+50.7732; 0.933; 0.082; -1.196; 0.069; 0.435; 0.075;16.950;17.832;16.020;16.858; 0.906;056.1844;+50.7732
 251371520874561024; CWNU_17; 0.96;  N;056.1858;+50.8454; 0.791; 0.031; -1.269; 0.027; 0.315; 0.029;15.118;15.931;14.214;15.020; 0.879;056.1858;+50.8454
 251385402208774528; CWNU_17; 0.87;  N;056.1937;+51.0135; 0.869; 0.057; -1.324; 0.055; 0.322; 0.054;16.572;17.258;15.745;16.559; 0.824;056.1937;+51.0135
 251361002493435648; CWNU_17; 0.97;  N;056.1988;+50.6895; 0.751; 0.113; -1.188; 0.102; 0.406; 0.109;17.733;18.597;16.842;17.679; 0.876;056.1988;+50.6895
 251385333489304576; CWNU_17; 0.97;  N;056.2067;+50.9988; 0.784; 0.034; -1.227; 0.035; 0.342; 0.033;15.571;16.172;14.807;15.559; 0.761;056.2067;+50.9988
 251370627521542272; CWNU_17; 0.85;  N;056.2109;+50.8018; 0.884; 0.076; -1.186; 0.065; 0.245; 0.074;16.932;17.751;16.020;16.834; 0.887;056.2109;+50.8018
 251361414810345984; CWNU_17; 0.76;  N;056.2132;+50.7332; 0.622; 0.087; -1.336; 0.074; 0.392; 0.080;17.176;17.951;16.301;17.090; 0.852;056.2132;+50.7332
 251361212953101696; CWNU_17; 0.96;  N;056.2236;+50.7185; 0.845; 0.050; -1.304; 0.046; 0.269; 0.043;15.813;16.659;14.893;15.786; 0.913;056.2236;+50.7185
 251370421362950272; CWNU_17; 0.97;  N;056.2241;+50.7926; 0.829; 0.034; -1.186; 0.030; 0.342; 0.032;15.375;16.093;14.529;15.295; 0.826;056.2241;+50.7926
 251361522190732672; CWNU_17; 0.97;  N;056.2244;+50.7551; 0.833; 0.032; -1.252; 0.028; 0.311; 0.030;15.172;15.951;14.284;15.086; 0.865;056.2244;+50.7551
 251361517889596928; CWNU_17; 0.92;  N;056.2246;+50.7613; 0.720; 0.079; -1.298; 0.070; 0.296; 0.078;16.972;17.749;16.078;16.886; 0.872;056.2246;+50.7613
 251361208651907328; CWNU_17; 0.95;  N;056.2286;+50.7258; 0.793; 0.102; -1.204; 0.094; 0.270; 0.090;17.380;18.342;16.412;17.353; 0.962;056.2286;+50.7258
 251361453471259520; CWNU_17; 0.98;  N;056.2293;+50.7430; 0.790; 0.083; -1.302; 0.069; 0.379; 0.079;17.129;17.896;16.137;17.061; 0.975;056.2293;+50.7430
 251385367849027072; CWNU_17; 0.69;  N;056.2332;+51.0161; 0.880; 0.093; -1.005; 0.091; 0.402; 0.091;17.543;18.747;16.480;17.750; 1.117;056.2332;+51.0161
 251370387003209600; CWNU_17; 0.97;  N;056.2350;+50.7949; 0.821; 0.042; -1.209; 0.036; 0.321; 0.040;15.862;16.606;14.992;15.782; 0.849;056.2350;+50.7949
 251360006060989952; CWNU_17; 0.52;  N;056.2465;+50.6535; 0.928; 0.055; -1.113; 0.048; 0.325; 0.051;16.365;16.998;15.480;16.450; 0.907;056.2465;+50.6535
 251359907283063296; CWNU_17; 0.96;  N;056.2487;+50.6422; 0.874; 0.101; -1.241; 0.089; 0.268; 0.100;17.725;18.567;16.805;17.812; 0.943;056.2487;+50.6422
 251367328986514816; CWNU_17; 0.96;  N;056.2492;+50.7520; 0.751; 0.060; -1.215; 0.052; 0.297; 0.058;16.599;17.418;15.698;16.531; 0.883;056.2492;+50.7520
 251370868039513728; CWNU_17; 0.95;  N;056.2495;+50.8613; 0.796; 0.068; -1.191; 0.064; 0.474; 0.068;16.902;17.750;15.977;16.810; 0.901;056.2495;+50.8613
 251384337056891392; CWNU_17; 0.96;  N;056.2515;+50.9849; 0.789; 0.057; -1.186; 0.055; 0.326; 0.055;16.575;17.245;15.766;16.677; 0.836;056.2515;+50.9849
 251171581556943232; CWNU_17; 0.97;  N;056.2529;+50.5970; 0.811; 0.033; -1.288; 0.027; 0.382; 0.032;15.404;16.059;14.600;15.491; 0.826;056.2529;+50.5970
 251171581556943744; CWNU_17; 0.97;  N;056.2571;+50.5924; 0.839; 0.038; -1.229; 0.031; 0.324; 0.037;15.672;16.293;14.891;15.723; 0.795;056.2571;+50.5924
 251170344604550400; CWNU_17; 0.74;  N;056.2627;+50.5128; 0.824; 0.136; -1.199; 0.109; 0.204; 0.138;17.876;18.702;16.978;18.001; 0.930;056.2627;+50.5128
 251367152889249408; CWNU_17; 0.69;  N;056.2662;+50.7539; 0.791; 0.161; -1.053; 0.134; 0.468; 0.155;18.274;19.190;17.311;18.189; 0.941;056.2662;+50.7539
 251367157187818880; CWNU_17; 0.95;  N;056.2674;+50.7548; 0.806; 0.088; -1.346; 0.074; 0.225; 0.084;17.219;18.054;16.297;17.139; 0.901;056.2674;+50.7548
 251165461224649856; CWNU_17; 0.92;  N;056.2731;+50.4267; 0.856; 0.157; -1.334; 0.120; 0.262; 0.146;18.236;19.106;17.316;18.469; 0.980;056.2731;+50.4267
 251366298194375040; CWNU_17; 0.98;  N;056.2758;+50.7147; 0.768; 0.087; -1.250; 0.073; 0.404; 0.086;17.178;17.978;16.293;17.073; 0.858;056.2758;+50.7147
 251371211636891520; CWNU_17; 0.95;  N;056.2778;+50.8670; 0.827; 0.104; -1.203; 0.100; 0.458; 0.108;17.768;18.709;16.796;17.671; 0.947;056.2778;+50.8670
 251370520141147008; CWNU_17; 0.82;  N;056.2778;+50.8268; 0.881; 0.088; -1.360; 0.079; 0.292; 0.087;17.366;18.217;16.448;17.269; 0.893;056.2778;+50.8268
 251367088468344704; CWNU_17; 0.97;  N;056.2791;+50.7445; 0.838; 0.052; -1.193; 0.046; 0.380; 0.051;16.235;16.901;15.380;16.140; 0.831;056.2791;+50.7445
 251367088468341632; CWNU_17; 0.95;  N;056.2829;+50.7507; 0.678; 0.061; -1.255; 0.050; 0.375; 0.055;16.547;17.394;15.641;16.464; 0.885;056.2829;+50.7507
 251367088468339200; CWNU_17; 0.96;  N;056.2836;+50.7539; 0.783; 0.051; -1.347; 0.040; 0.321; 0.045;16.107;16.844;15.251;16.013; 0.832;056.2836;+50.7539
 251171890794587520; CWNU_17; 0.98;  N;056.2842;+50.5933; 0.809; 0.041; -1.283; 0.033; 0.361; 0.039;15.712;16.340;14.931;15.763; 0.794;056.2842;+50.5933
 251366023316474368; CWNU_17; 0.94;  N;056.2899;+50.6929; 0.889; 0.030; -1.178; 0.025; 0.372; 0.030;15.236;15.979;14.373;15.163; 0.844;056.2899;+50.6929
 251367260267780992; CWNU_17; 0.52;  N;056.2903;+50.7626; 1.090; 0.157; -1.074; 0.125; 0.417; 0.147;18.127;19.104;17.162;18.059; 0.948;056.2903;+50.7626
 251367260267023616; CWNU_17; 0.98;  N;056.2912;+50.7645; 0.808; 0.026; -1.288; 0.021; 0.382; 0.023;14.653;15.926;13.549;14.585; 1.087;056.2912;+50.7645
 251367260267017472; CWNU_17; 0.98;  N;056.2938;+50.7767; 0.726; 0.075; -1.249; 0.065; 0.391; 0.071;17.038;17.947;16.092;16.954; 0.924;056.2938;+50.7767
 251367191547554048; CWNU_17; 0.98;  N;056.2951;+50.7505; 0.808; 0.022; -1.287; 0.017; 0.353; 0.020;14.095;15.317;13.012;14.002; 1.059;056.2951;+50.7505
 251385780165887232; CWNU_17; 0.60;  N;056.2971;+50.9951; 1.066; 0.094; -0.926; 0.093; 0.423; 0.094;17.686;18.514;16.804;17.795; 0.910;056.2971;+50.9951
 251171925152475264; CWNU_17; 0.98;  N;056.3003;+50.6075; 0.809; 0.067; -1.313; 0.054; 0.318; 0.062;16.805;17.471;16.000;16.856; 0.818;056.3003;+50.6075
 251366023316542592; CWNU_17; 0.98;  N;056.3027;+50.7002; 0.725; 0.052; -1.264; 0.044; 0.405; 0.051;16.378;17.165;15.471;16.305; 0.888;056.3027;+50.7002
 251367294626755968; CWNU_17; 0.87;  N;056.3030;+50.7730; 0.896; 0.062; -1.186; 0.052; 0.455; 0.058;16.625;17.403;15.752;16.532; 0.849;056.3030;+50.7730
 251365954597730432; CWNU_17; 0.98;  N;056.3074;+50.6890; 0.779; 0.091; -1.229; 0.069; 0.419; 0.084;17.260;18.079;16.370;17.120; 0.854;056.3074;+50.6890
 251366435633310336; CWNU_17; 0.98;  N;056.3085;+50.7452; 0.788; 0.030; -1.302; 0.024; 0.355; 0.027;14.935;15.618;14.109;14.879; 0.811;056.3085;+50.7452
 251366057676200704; CWNU_17; 0.97;  N;056.3102;+50.7167; 0.716; 0.094; -1.307; 0.077; 0.424; 0.087;17.254;18.226;16.285;17.144; 0.941;056.3102;+50.7167
 251172337471174656; CWNU_17; 0.98;  N;056.3187;+50.6536; 0.799; 0.059; -1.308; 0.051; 0.326; 0.063;16.699;17.383;15.886;16.639; 0.797;056.3187;+50.6536
 251366469993036544; CWNU_17; 0.82;  N;056.3204;+50.7623; 0.894; 0.114; -1.338; 0.096; 0.375; 0.115;17.702;18.620;16.757;17.647; 0.932;056.3204;+50.7623
 251367225907276288; CWNU_17; 0.92;  N;056.3220;+50.7704; 0.775; 0.062; -1.112; 0.053; 0.365; 0.060;16.671;17.447;15.794;16.578; 0.853;056.3220;+50.7704
 251366469993043072; CWNU_17; 0.96;  N;056.3230;+50.7501; 0.771; 0.055; -1.159; 0.046; 0.363; 0.052;16.317;17.111;15.429;16.261; 0.874;056.3230;+50.7501
 251366469993038464; CWNU_17; 0.97;  N;056.3243;+50.7575; 0.794; 0.053; -1.321; 0.043; 0.280; 0.048;16.240;17.040;15.340;16.184; 0.885;056.3243;+50.7575
 251172062593269888; CWNU_17; 0.95;  N;056.3326;+50.6317; 0.913; 0.108; -1.253; 0.091; 0.285; 0.108;17.757;18.546;16.850;17.749; 0.905;056.3326;+50.6317
 251171203597970560; CWNU_17; 0.78;  N;056.3333;+50.5934; 0.837; 0.076; -1.110; 0.062; 0.340; 0.071;16.988;17.694;16.148;17.042; 0.854;056.3333;+50.5934
 251178316065646592; CWNU_17; 0.70;  N;056.3341;+50.6800; 0.899; 0.090; -1.038; 0.077; 0.473; 0.089;17.381;18.270;16.441;17.241; 0.904;056.3341;+50.6800
 251366092035941248; CWNU_17; 0.98;  N;056.3377;+50.7024; 0.783; 0.087; -1.296; 0.073; 0.407; 0.085;17.367;18.277;16.428;17.229; 0.904;056.3377;+50.7024
 251366160755411328; CWNU_17; 0.85;  N;056.3379;+50.7197; 0.841; 0.236; -1.218; 0.202; 0.203; 0.234;18.969;20.162;17.976;18.830; 0.957;056.3379;+50.7197
 251366401273664128; CWNU_17; 0.82;  N;056.3398;+50.7420; 0.922; 0.074; -1.151; 0.062; 0.347; 0.069;16.878;17.688;15.983;16.726; 0.856;056.3398;+50.7420
 251177182192430848; CWNU_17; 0.97;  N;056.3548;+50.6284; 0.852; 0.050; -1.240; 0.045; 0.314; 0.056;16.434;17.224;15.552;16.502; 0.900;056.3548;+50.6284
 251178350425383936; CWNU_17; 0.95;  N;056.3558;+50.6858; 0.727; 0.110; -1.237; 0.092; 0.301; 0.102;17.617;18.555;16.662;17.488; 0.922;056.3558;+50.6858
 251178453504595840; CWNU_17; 0.97;  N;056.3582;+50.7048; 0.730; 0.030; -1.300; 0.025; 0.375; 0.030;14.871;15.677;13.970;14.724; 0.863;056.3582;+50.7048
 251178419142987648; CWNU_17; 0.95;  N;056.3591;+50.6982; 0.861; 0.033; -1.191; 0.027; 0.359; 0.032;15.409;16.172;14.531;15.280; 0.845;056.3591;+50.6982
 251366504353537408; CWNU_17; 0.93;  N;056.3645;+50.7341; 0.813; 0.036; -1.123; 0.029; 0.351; 0.035;15.502;16.241;14.641;15.356; 0.823;056.3645;+50.7341
 251366813590584192; CWNU_17; 0.93;  N;056.3681;+50.7741; 0.785; 0.028; -1.178; 0.025; 0.252; 0.029;14.721;15.473;13.853;14.575; 0.830;056.3681;+50.7741
 251178453502719616; CWNU_17; 0.93;  N;056.3688;+50.7144; 0.661; 0.152; -1.294; 0.129; 0.382; 0.153;18.176;19.248;17.161;18.030; 0.978;056.3688;+50.7144
 251366504353537536; CWNU_17; 0.98;  N;056.3715;+50.7310; 0.779; 0.038; -1.287; 0.031; 0.357; 0.038;15.711;16.425;14.863;15.565; 0.811;056.3715;+50.7310
 251367741303323776; CWNU_17; 0.96;  N;056.3720;+50.8171; 0.818; 0.045; -1.184; 0.042; 0.294; 0.048;16.209;16.983;15.325;16.148; 0.868;056.3720;+50.8171
 251366504352775168; CWNU_17; 0.96;  N;056.3736;+50.7442; 0.824; 0.102; -1.170; 0.083; 0.315; 0.106;17.576;18.482;16.624;17.429; 0.914;056.3736;+50.7442
 251366809289327488; CWNU_17; 0.61;  N;056.3791;+50.7742; 0.990; 0.209; -1.216; 0.180; 0.484; 0.216;18.796;19.970;17.778;18.660; 0.983;056.3791;+50.7742
 251178384785118080; CWNU_17; 0.64;  N;056.3800;+50.7013; 1.023; 0.157; -1.041; 0.131; 0.448; 0.154;18.128;19.104;17.143;17.992; 0.950;056.3800;+50.7013
 251366538713273984; CWNU_17; 0.97;  N;056.3845;+50.7419; 0.782; 0.060; -1.333; 0.048; 0.300; 0.061;16.524;17.463;15.559;16.388; 0.930;056.3845;+50.7419
 251366538713273344; CWNU_17; 0.96;  N;056.3865;+50.7458; 0.783; 0.143; -1.318; 0.117; 0.240; 0.143;18.138;18.983;17.101;18.002; 1.003;056.3865;+50.7458
 251366538713273728; CWNU_17; 0.98;  N;056.3887;+50.7437; 0.750; 0.159; -1.232; 0.135; 0.440; 0.162;18.331;19.339;17.350;18.195; 0.946;056.3887;+50.7437
 251173883657562880; CWNU_17; 0.97;  N;056.3915;+50.5752; 0.857; 0.037; -1.296; 0.029; 0.323; 0.035;15.667;16.272;14.899;15.778; 0.796;056.3915;+50.5752
 251178109905349376; CWNU_17; 0.94;  N;056.3961;+50.6685; 0.860; 0.058; -1.292; 0.050; 0.373; 0.059;16.666;17.417;15.798;16.565; 0.843;056.3961;+50.6685
 251177250911901824; CWNU_17; 0.97;  N;056.3975;+50.6288; 0.849; 0.025; -1.242; 0.021; 0.347; 0.026;14.827;15.440;14.053;14.788; 0.764;056.3975;+50.6288
 251153955010002432; CWNU_17; 0.92;  N;056.3988;+50.3779; 0.782; 0.071; -1.169; 0.061; 0.355; 0.067;17.028;17.654;16.259;17.261; 0.829;056.3988;+50.3779
 251154264247012224; CWNU_17; 0.88;  N;056.4030;+50.4195; 0.859; 0.057; -1.341; 0.048; 0.347; 0.054;16.628;17.282;15.837;16.861; 0.850;056.4030;+50.4195
 251368497218353280; CWNU_17; 0.95;  N;056.4058;+50.8140; 0.698; 0.031; -1.286; 0.029; 0.364; 0.030;15.285;15.996;14.443;15.027; 0.776;056.4058;+50.8140
 251178556583810048; CWNU_17; 0.97;  N;056.4067;+50.6917; 0.730; 0.080; -1.271; 0.066; 0.436; 0.076;17.154;18.001;16.244;17.052; 0.884;056.4067;+50.6917
 251177353991107968; CWNU_17; 0.95;  N;056.4067;+50.6548; 0.727; 0.046; -1.274; 0.039; 0.325; 0.046;16.146;16.908;15.270;16.106; 0.866;056.4067;+50.6548
 251173918017294720; CWNU_17; 0.71;  N;056.4073;+50.5860; 0.920; 0.154; -0.990; 0.125; 0.448; 0.152;18.249;19.170;17.316;18.360; 0.962;056.4073;+50.5860
 251366951030128768; CWNU_17; 0.97;  N;056.4091;+50.7946; 0.814; 0.031; -1.191; 0.026; 0.381; 0.031;15.312;16.008;14.477;15.054; 0.768;056.4091;+50.7946
 251369665448644352; CWNU_17; 0.98;  N;056.4119;+50.8715; 0.777; 0.041; -1.235; 0.042; 0.438; 0.040;15.976;16.814;15.061;15.914; 0.899;056.4119;+50.8715
 251178556581935744; CWNU_17; 0.96;  N;056.4121;+50.6951; 0.767; 0.056; -1.214; 0.047; 0.289; 0.058;15.736;16.471;14.858;15.634; 0.851;056.4121;+50.6951
 251178968900664064; CWNU_17; 0.85;  N;056.4127;+50.7447; 0.655; 0.036; -1.356; 0.029; 0.371; 0.037;14.005;15.258;12.905;13.869; 1.065;056.4127;+50.7447
 251369287491530368; CWNU_17; 0.97;  N;056.4214;+50.8482; 0.800; 0.125; -1.305; 0.125; 0.279; 0.130;18.062;19.100;17.071;18.018; 0.979;056.4214;+50.8482
 251177731950091136; CWNU_17; 0.93;  N;056.4237;+50.6748; 0.786; 0.126; -1.322; 0.100; 0.203; 0.124;17.873;18.746;16.924;17.773; 0.924;056.4237;+50.6748
 251369768523770880; CWNU_17; 0.93;  N;056.4249;+50.9001; 0.878; 0.186; -1.163; 0.188; 0.428; 0.191;18.743;19.744;17.730;18.594; 0.974;056.4249;+50.9001
 251368462858614144; CWNU_17; 0.96;  N;056.4292;+50.8147; 0.773; 0.047; -1.334; 0.043; 0.327; 0.049;16.347;17.062;15.509;16.089; 0.772;056.4292;+50.8147
 251369699808370432; CWNU_17; 0.97;  N;056.4352;+50.8871; 0.783; 0.057; -1.313; 0.057; 0.378; 0.057;16.687;17.396;15.850;16.538; 0.799;056.4352;+50.8871
 251173986736760576; CWNU_17; 0.93;  N;056.4491;+50.6000; 0.786; 0.074; -1.327; 0.059; 0.243; 0.072;16.981;17.790;16.095;17.048; 0.903;056.4491;+50.6000
 251177869389040384; CWNU_17; 0.95;  N;056.4679;+50.6991; 0.743; 0.084; -1.344; 0.067; 0.380; 0.082;17.230;18.029;16.343;17.155; 0.868;056.4679;+50.6991
 251177800668200704; CWNU_17; 0.93;  N;056.4705;+50.6927; 0.840; 0.056; -1.182; 0.050; 0.266; 0.056;16.363;17.069;15.522;16.293; 0.824;056.4705;+50.6927
 251368291059917440; CWNU_17; 0.84;  N;056.4746;+50.8094; 0.686; 0.067; -1.286; 0.060; 0.296; 0.067;16.962;17.709;16.119;16.799; 0.802;056.4746;+50.8094
 251368978254679424; CWNU_17; 0.97;  N;056.4759;+50.8541; 0.827; 0.142; -1.237; 0.135; 0.270; 0.147;17.678;18.608;16.653;17.689; 1.028;056.4759;+50.8541
 251180618168099840; CWNU_17; 0.57;  N;056.4807;+50.7918; 1.062; 0.134; -1.175; 0.129; 0.453; 0.138;18.154;19.337;17.069;18.035; 1.054;056.4807;+50.7918
 251174399053610496; CWNU_17; 0.96;  N;056.4860;+50.6214; 0.806; 0.024; -1.236; 0.020; 0.328; 0.025;14.711;15.413;13.877;14.765; 0.848;056.4860;+50.6214
 251368321117895424; CWNU_17; 0.96;  N;056.4914;+50.8235; 0.776; 0.166; -1.172; 0.165; 0.330; 0.175;18.615;19.739;17.530;18.452; 1.043;056.4914;+50.8235
 251177628868997632; CWNU_17; 0.91;  N;056.4917;+50.6779; 0.778; 0.107; -1.158; 0.091; 0.277; 0.104;17.560;18.454;16.610;17.576; 0.955;056.4917;+50.6779
 251179381216148352; CWNU_17; 0.88;  N;056.4944;+50.7168; 0.933; 0.084; -1.262; 0.072; 0.288; 0.082;17.055;17.891;16.142;16.945; 0.885;056.4944;+50.7168
 251180343290194816; CWNU_17; 0.93;  N;056.4994;+50.7638; 0.807; 0.161; -1.352; 0.148; 0.368; 0.168;18.364;19.478;17.352;18.245; 0.982;056.4994;+50.7638
 251370318283605760; CWNU_17; 0.98;  N;056.5009;+50.9526; 0.802; 0.028; -1.235; 0.027; 0.313; 0.028;15.319;16.076;14.449;15.278; 0.859;056.5009;+50.9526
 251174502132821504; CWNU_17; 0.96;  N;056.5023;+50.6285; 0.818; 0.066; -1.225; 0.056; 0.307; 0.063;16.804;17.559;15.943;16.858; 0.875;056.5023;+50.6285
 251174227254919680; CWNU_17; 0.82;  N;056.5224;+50.6049; 0.680; 0.063; -1.237; 0.053; 0.437; 0.061;16.887;17.597;16.038;16.954; 0.867;056.5224;+50.6049
 251369115692806912; CWNU_17; 0.97;  N;056.5228;+50.8741; 0.827; 0.043; -1.225; 0.039; 0.331; 0.042;16.072;16.815;15.217;16.031; 0.845;056.5228;+50.8741
 251180755605149952; CWNU_17; 0.73;  N;056.5417;+50.8046; 0.830; 0.120; -1.421; 0.115; 0.333; 0.122;17.843;18.772;16.915;17.815; 0.922;056.5417;+50.8046
 251173093384110336; CWNU_17; 0.96;  N;056.5505;+50.5670; 0.811; 0.019; -1.269; 0.016; 0.324; 0.018;14.246;15.083;13.338;14.322; 0.928;056.5505;+50.5670
 251161273634128384; CWNU_17; 0.95;  N;056.5530;+50.5459; 0.765; 0.048; -1.241; 0.041; 0.389; 0.049;16.334;16.977;15.539;16.410; 0.814;056.5530;+50.5459
 251394267022089728; CWNU_17; 0.78;  N;056.5776;+51.0006; 0.908; 0.181; -1.177; 0.189; 0.485; 0.187;18.758;19.568;17.816;18.869; 0.971;056.5776;+51.0006
 251397325037882496; CWNU_17; 0.98; BS;056.5805;+51.0373; 0.784; 0.020; -1.200; 0.021; 0.365; 0.020;14.476;14.989;13.782;14.587; 0.722;056.5805;+51.0373
 251176628137636608; CWNU_17; 0.89;  N;056.5979;+50.7224; 0.687; 0.250; -1.327; 0.224; 0.358; 0.244;18.884;20.126;17.820;18.856; 1.057;056.5979;+50.7224
 251392858271944832; CWNU_17; 0.99;  N;056.6012;+50.9611; 0.810; 0.024; -1.229; 0.022; 0.335; 0.025;14.958;15.617;14.151;15.069; 0.835;056.6012;+50.9611
 251161411073052672; CWNU_17; 0.59;  N;056.6023;+50.5661; 0.702; 0.022; -1.178; 0.019; 0.312; 0.022;14.593;15.670;13.567;14.669; 1.045;056.6023;+50.5661
 251159933604363904; CWNU_17; 0.93;  N;056.6438;+50.4683; 0.872; 0.071; -1.252; 0.061; 0.384; 0.065;16.791;17.502;15.961;16.952; 0.871;056.6438;+50.4683
 251204463824608128; CWNU_17; 0.97;  N;056.6568;+50.8537; 0.786; 0.063; -1.216; 0.057; 0.420; 0.064;16.836;17.553;15.989;16.871; 0.856;056.6568;+50.8537
 251175258047546496; CWNU_17; 0.94;  N;056.6619;+50.6548; 0.772; 0.022; -1.295; 0.018; 0.376; 0.020;14.304;15.480;13.235;14.410; 1.096;056.6619;+50.6548
 251395744489887616; CWNU_17; 0.73;  N;056.6655;+51.0504; 0.957; 0.085; -1.088; 0.075; 0.485; 0.084;17.310;18.055;16.432;17.421; 0.906;056.6655;+51.0504
 251394851136709248; CWNU_17; 0.62;  N;056.7063;+51.0106; 0.658; 0.123; -1.211; 0.113; 0.427; 0.129;18.018;18.904;17.114;18.053; 0.913;056.7063;+51.0106
 251203776629841408; CWNU_17; 0.95;  N;056.7137;+50.8318; 0.753; 0.068; -1.304; 0.064; 0.259; 0.066;16.950;17.764;16.068;17.028; 0.902;056.7137;+50.8318
 251162373145688832; CWNU_17; 0.56;  N;056.7289;+50.5820; 0.666; 0.058; -1.277; 0.052; 0.249; 0.050;16.263;17.002;15.415;16.369; 0.875;056.7289;+50.5820
 251203982788263424; CWNU_17; 0.80;  N;056.7490;+50.8688; 0.907; 0.025; -1.291; 0.022; 0.383; 0.024;14.919;16.094;13.851;14.997; 1.088;056.7490;+50.8688
 251159074611610880; CWNU_17; 0.80;  N;056.7648;+50.5425; 0.791; 0.050; -1.217; 0.045; 0.236; 0.049;16.125;17.555;14.968;16.232; 1.184;056.7648;+50.5425
 251205490318108032; CWNU_17; 0.71;  N;056.7859;+50.8879; 0.860; 0.196; -1.062; 0.198; 0.402; 0.206;18.850;19.747;17.888;18.953; 0.989;056.7859;+50.8879
 251205666415429632; CWNU_17; 0.92;  N;056.8256;+50.9251; 0.854; 0.072; -1.347; 0.067; 0.235; 0.075;17.209;17.964;16.350;17.312; 0.885;056.8256;+50.9251
3444759626198374272;CWNU_197; 0.83;  N;087.6082;+30.9392; 0.743; 0.069; -3.323; 0.043; 0.507; 0.073;16.524;17.038;15.842;16.561; 0.692;087.6082;+30.9392
3444932627481716352;CWNU_197; 0.56;  N;087.6251;+31.6458; 0.621; 0.027; -3.306; 0.019; 0.561; 0.031;14.777;15.145;14.230;14.827; 0.560;087.6251;+31.6458
3444932112085988352;CWNU_197; 0.72;  N;087.6328;+31.5728; 0.983; 0.085; -3.389; 0.058; 0.661; 0.080;16.978;17.531;16.276;16.961; 0.698;087.6328;+31.5728
3444916061790679552;CWNU_197; 0.51;  N;087.6751;+31.4067; 0.870; 0.134; -3.539; 0.088; 0.604; 0.115;17.995;18.758;17.161;17.978; 0.830;087.6751;+31.4067
3444734955906723072;CWNU_197; 0.98;  N;087.7322;+30.5622; 0.617; 0.075; -3.432; 0.049; 0.540; 0.080;16.766;17.236;16.121;16.660; 0.618;087.7322;+30.5622
3444856623740964992;CWNU_197; 0.60;  N;087.7334;+31.1416; 0.561; 0.044; -3.316; 0.026; 0.542; 0.037;15.510;15.942;14.885;15.535; 0.632;087.7334;+31.1416
3444914485540225536;CWNU_197; 0.66;  N;087.7672;+31.4188; 0.655; 0.212; -3.377; 0.138; 0.457; 0.184;18.236;18.226;16.960;18.261; 1.282;087.7672;+31.4188
3443979106087505024;CWNU_197; 0.55;  N;087.9095;+30.4133; 0.846; 0.142; -3.485; 0.094; 0.600; 0.156;17.627;18.350;16.806;17.521; 0.793;087.9095;+30.4133
3444964101002202880;CWNU_197; 0.91;  N;087.9340;+31.8081; 0.750; 0.075; -3.355; 0.051; 0.570; 0.070;16.690;17.244;15.975;16.739; 0.728;087.9340;+31.8081
3444890227564872448;CWNU_197; 0.66;  N;087.9533;+31.4129; 0.900; 0.033; -3.303; 0.022; 0.567; 0.032;14.875;15.195;14.366;14.899; 0.515;087.9533;+31.4129
